Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
386558,2020-11-19 10:22:57,3554849923339851,fraud_Mraz-Herzog,gas_transport,58.63,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,937ecf91708263c24a31744c64bc70a8,1384856577,36.893564000000005,-96.578551,0
394505,2020-11-23 05:03:54,4383521454815,fraud_Shields Inc,grocery_net,33.21,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,38cf4a80d03c3a04e0531f502ab58e82,1385183034,40.578753000000006,-85.75530400000001,0
77314,2020-07-18 13:24:31,374656033243756,fraud_Terry-Huel,shopping_net,2.85,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,35144698a53414f8737a17439287ec21,1374153871,38.736541,-76.89041999999999,0
463532,2020-12-11 19:29:11,5152054598359927,fraud_Hirthe-Beier,health_fitness,8.94,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,013f6f09b4ec4f43c3b884819df2718d,1386790151,29.58393,-90.218853,0
165695,2020-08-18 04:19:26,30143713661454,fraud_Marks Inc,gas_transport,64.73,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,6239e0215faee60d9b92080df6a5ab8c,1376799566,47.891993,-96.131293,0
286590,2020-10-06 09:00:22,4424338559877976,fraud_Kassulke PLC,shopping_net,5.93,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,e2c322a3e05cb642bb8a02422641c94b,1381050022,41.06706,-83.154984,0
250668,2020-09-21 01:31:08,213114122496591,fraud_Heller-Langosh,gas_transport,65.37,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,829c4fe527d9ed5c653592cac7ca3315,1379727068,44.673154,-93.757056,0
421393,2020-12-01 20:53:40,30235438713303,fraud_Lubowitz-Walter,kids_pets,70.87,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,48aec193891abba654fd67f369273f43,1385931220,39.422138,-80.895958,0
271113,2020-09-29 13:43:59,3533012926413100,"fraud_Hills, Hegmann and Schaefer",health_fitness,103.75,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,901f11c98752baa1eda09746b3346148,1380462239,43.741594,-75.837091,0
348138,2020-11-02 16:12:37,4003989662068504,fraud_Tromp Group,travel,9.94,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,3eb6bcdb649eafb1582ff0c6596fd283,1383408757,33.07707,-87.547733,0
196934,2020-08-29 21:14:02,5501083170975659,"fraud_Windler, Goodwin and Kovacek",home,8.74,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,41a5e02616eff33d7219d9247f558f35,1377810842,41.567811,-81.532046,0
527670,2020-12-25 23:55:34,3583635130604947,"fraud_Roberts, Ryan and Smith",personal_care,15.82,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,6910e701d4a344e3c7560c0de88fe329,1388015734,40.640398,-75.233496,0
187564,2020-08-25 17:45:15,4223708906367574214,fraud_Wuckert-Goldner,home,60.67,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,649e4eb91ebf243337db6a5f38040ef8,1377452715,39.577582,-84.697642,0
215315,2020-09-05 21:30:13,378006354724784,fraud_Kessler Group,travel,602.11,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,87b3650f85d2d793042845eff42a3555,1378416613,39.509439,-78.20209100000001,0
472827,2020-12-13 21:45:00,180018375329178,"fraud_Daugherty, Pouros and Beahan",shopping_pos,6.04,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,8c2fd34108376e840f6c48f525601b58,1386971100,41.77702,-84.743243,0
96769,2020-07-25 07:23:58,2720894374956739,fraud_Miller-Hauck,grocery_pos,99.25,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,b2156b9b14987f72e65b4cac589d5bbe,1374737038,43.55002,-81.997668,0
411411,2020-11-30 08:26:12,377895991033232,fraud_Jacobi and Sons,shopping_pos,8.55,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,e2dbc6002f24de859985971bc9ce7d53,1385799972,41.696565,-72.58381700000001,0
496768,2020-12-19 05:03:58,3596217206093829,"fraud_Huel, Hammes and Witting",grocery_pos,91.29,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,8c3b7f57428a8f0816930c70b64afa2b,1387429438,41.461132,-91.931862,0
475613,2020-12-14 10:21:04,3547560454237873,fraud_Kihn Inc,shopping_pos,6.98,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,25eb06cbb81465adb46ebeaf63c087d7,1387016464,43.52469,-85.672719,0
471721,2020-12-13 17:47:52,3518758680062249,fraud_Weber and Sons,food_dining,100.53,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,396d9b091496a159aab586a47651605f,1386956872,38.850252000000005,-108.963922,0
268849,2020-09-28 19:16:16,4989847570577635369,fraud_Wilkinson LLC,personal_care,14.49,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,8d334f3c45327a144eaf94c8e3d30e8b,1380395776,33.782078000000006,-81.44884,0
134051,2020-08-07 07:35:51,342952484382519,fraud_Ortiz Group,grocery_net,61.4,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,36b0e5891c976e49bbcb15636e9c4ed5,1375860951,42.976101,-72.611097,0
347118,2020-11-02 08:38:16,2720433095629877,fraud_Marks Inc,gas_transport,46.15,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,a7f3fe1e4b9d6c8360d5e260f8274228,1383381496,43.901673,-69.757989,0
234042,2020-09-13 20:51:06,6011109736646996,fraud_Macejkovic-Lesch,shopping_pos,44.23,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,2f992f5d027bb411d48ea8b74faedcdb,1379105466,33.915975,-77.213481,0
432005,2020-12-04 22:19:51,4671727014157745,fraud_Spencer PLC,entertainment,13.97,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,7a1ea7ead137684ada6f9310843af610,1386195591,41.381554,-86.202216,0
374613,2020-11-14 13:57:01,344342339068828,"fraud_Hauck, Dietrich and Funk",kids_pets,13.67,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,6d0c9906c7c22e292614ea20b7e34c03,1384437421,31.001166,-81.330735,0
507101,2020-12-21 08:47:14,4428154703770710,fraud_Spinka Inc,grocery_net,56.42,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,e8d24183a8f203f7f45cbed4a55c6227,1387615634,45.690951,-116.826473,0
158145,2020-08-16 02:28:54,346273234529002,"fraud_Moore, Dibbert and Koepp",misc_net,2.32,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,22aa4a52854c8f3b026f39228fe468b0,1376620134,36.759967,-81.21186999999999,0
100326,2020-07-26 14:57:15,3534330126107879,fraud_Spencer PLC,entertainment,81.77,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,ee61f20877da887ceb492778a41f7092,1374850635,44.976666,-108.512468,0
174117,2020-08-21 13:16:58,6011552879910390,fraud_Streich Ltd,home,66.74,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,ab875ca72a97d9af5252657f6b2f0240,1377091018,40.108028,-110.005755,0
110147,2020-07-29 06:42:29,30082025922891,"fraud_Bahringer, Osinski and Block",food_dining,181.25,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,371a12efe37b0900753b0ac27bb75af8,1375080149,26.717051,-81.59244,0
212707,2020-09-04 14:22:04,342035762534413,fraud_McKenzie-Huels,food_dining,2.22,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,ee296713016217d58d4ab4574a2bcfd4,1378304524,38.45693,-77.318108,0
360463,2020-11-08 11:53:15,3517814635263522,fraud_Grimes LLC,entertainment,47.98,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,31ceb9ad225dd39eab5a11499efed44c,1383911595,37.472177,-79.717751,0
348960,2020-11-02 21:16:32,6011109736646996,fraud_Romaguera Ltd,health_fitness,62.61,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,c33832e66fa3ff6aceae2eaed50871a3,1383426992,34.510174,-77.21186,0
57746,2020-07-11 14:57:26,4642255475285942,fraud_Ankunding-Carroll,travel,5.37,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,6be438fe1566029767c18005d9eecde3,1373554646,38.599892,-108.763026,0
436263,2020-12-06 00:45:54,371683116218417,fraud_Effertz LLC,entertainment,4.06,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,db1b8a3cfc696e246ba2c9e6b8aec53e,1386290754,40.018093,-74.44563199999999,0
265007,2020-09-27 13:43:10,4562827002127,"fraud_Quitzon, Green and Bashirian",shopping_pos,7.24,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,e0cc171b91d648b6eaa2753287bfea73,1380289390,39.608331,-85.296662,0
329515,2020-10-25 18:41:42,2235613922823698,fraud_Pouros-Conroy,shopping_pos,4.74,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,e79c57ebe37024c0bc8ca939988212fe,1382726502,42.370701,-105.609829,0
270610,2020-09-29 09:34:23,30371006069917,fraud_Pacocha-O'Reilly,grocery_pos,123.69,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,04ebf6aa5eefb62c09651c896de20be1,1380447263,38.394495,-89.476493,0
163504,2020-08-17 15:59:24,4755696071492,fraud_Auer-West,shopping_net,1037.36,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,7d804f3f0e8d14f1792bf880be9657fc,1376755164,32.583071999999994,-95.966064,0
342238,2020-10-31 09:01:57,4992346398065154184,"fraud_Roob, Conn and Tremblay",shopping_pos,21.8,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,5a56050f550451b0da41776c487912b7,1383210117,41.822048,-88.609306,0
348123,2020-11-02 16:07:55,5456776410929288,fraud_Altenwerth-Kilback,home,42.38,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,8cb9387731a8b9309e7507dc30640a93,1383408475,41.995081,-80.372928,0
435367,2020-12-05 20:14:45,60422928733,"fraud_Windler, Goodwin and Kovacek",home,16.32,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,edce2d42dc8e36465bc0bf7a09ebc7a3,1386274485,33.253124,-81.815904,0
10795,2020-06-24 12:39:03,4457732997086323466,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,132.08,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,a2c118bc78b62f5add50af1364c674df,1372077543,37.885683,-120.815579,0
139546,2020-08-09 11:40:01,4710826438164847414,"fraud_Okuneva, Schneider and Rau",shopping_pos,19.66,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,cb1ad4dcb489d43c9d35d181663ef25b,1376048401,48.557335,-108.0639,0
60765,2020-07-12 15:53:10,2383461948823908,fraud_Runte-Mohr,food_dining,45.84,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,9c262710ea0526847f9f1a534c602052,1373644390,42.784933,-70.98699599999999,0
481417,2020-12-15 08:06:44,4147608975828480,fraud_Jacobi and Sons,shopping_pos,2.95,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,468e714c2c43e2330bf864ee5d0504ec,1387094804,43.534692,-94.153694,0
164369,2020-08-17 20:12:09,180067784565096,fraud_Bode-Rempel,kids_pets,20.78,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,02af52972a125f93670c3a0ea714326d,1376770329,42.339874,-88.93462099999999,0
200673,2020-08-31 00:44:08,3587044315915002,"fraud_Osinski, Ledner and Leuschke",grocery_pos,81.66,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,b247cbfd79362380bb91f579570d2e40,1377909848,34.896838,-89.175,0
502640,2020-12-20 14:31:08,3564839259330465,fraud_Ernser-Lynch,food_dining,31.74,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,b3f6925ecaffcbca777cb495ecf82f2a,1387549868,38.064436,-121.375486,0
486921,2020-12-16 10:35:38,3595192916105588,"fraud_Tillman, Fritsch and Schmitt",misc_net,8.02,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,6c5e990dc39d536a181a3cff489cc5ea,1387190138,35.563046,-78.176354,0
531361,2020-12-26 23:33:04,4010002218955876,fraud_Wilkinson LLC,personal_care,15.9,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,31428b492236786a93aa468a5dcf7fc9,1388100784,30.754344,-95.61575,0
434666,2020-12-05 16:34:37,3526826139003047,"fraud_Hermiston, Russel and Price",food_dining,25.3,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,f9f810cd7a4d524c25828c6723301564,1386261277,44.582903,-85.374124,0
199594,2020-08-30 18:08:17,4254074738931278,fraud_Berge-Hills,kids_pets,321.12,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,cf0ea5fac756696cd12051f922583004,1377886097,42.609453,-77.68205999999999,0
188608,2020-08-25 23:12:21,6011348830550197,fraud_Spencer-Runolfsson,misc_pos,4.84,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,adf97ea3d27f0543b985e12918e378b7,1377472341,34.272428000000005,-86.47567,0
269087,2020-09-28 20:36:06,630423337322,fraud_Hamill-D'Amore,health_fitness,53.62,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,fc5c344edb1648d17fc7e72832b4cfa0,1380400566,49.667824,-117.337002,0
366664,2020-11-10 10:58:39,4006047418382,fraud_Kerluke Inc,misc_net,3.59,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,8c76127f956ed2a8e60a08620c052121,1384081119,37.25118,-85.028227,0
223095,2020-09-08 14:05:48,4917226033950,fraud_Schoen Ltd,kids_pets,11.23,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,b36f450e3b404827a58feda4f1eb594c,1378649148,32.014209,-87.671904,0
504071,2020-12-20 19:48:05,376028110684021,fraud_Torphy-Goyette,shopping_pos,147.2,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,37ecf0573c34b7fba00fc2aecc44c360,1387568885,39.6941,-92.806044,0
532848,2020-12-27 07:55:32,3564839259330465,fraud_Gutmann Ltd,grocery_net,56.02,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,23f31570069a0c314a342082b13e8445,1388130932,38.822069,-121.564804,0
411244,2020-11-30 07:41:50,36192615525683,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,200.81,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,cd910ee8b9cbef2cf93e86304efcda37,1385797310,35.669448,-105.67741200000002,0
229126,2020-09-11 16:51:28,3533742182628021,"fraud_Roob, Conn and Tremblay",shopping_pos,8.81,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,03904e8cac908b715b0933b0de20bb41,1378918288,32.667093,-79.195015,0
353621,2020-11-04 18:55:27,3529597810116815,"fraud_Kerluke, Kertzmann and Wiza",misc_net,5.54,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,6111af9b76f8cb661ce9b26edfa58fc9,1383591327,39.567641,-77.547177,0
344580,2020-11-01 12:14:46,6011104316292105,"fraud_Hettinger, McCullough and Fay",home,7.88,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,76e312c51137d6c4d12be609823002ca,1383308086,37.008863,-78.12381500000001,0
369421,2020-11-11 13:56:51,3589255887819806,fraud_Skiles LLC,home,10.21,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,c0487c1fcdb4b153b12cb6743924481f,1384178211,38.728953,-78.481363,0
521459,2020-12-24 06:28:24,6011399591920186,fraud_Schmitt Inc,gas_transport,63.23,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,068ca60f533cb40510e001378b7d8079,1387866504,42.023069,-74.26816600000001,0
99625,2020-07-26 10:12:33,4658117080136,"fraud_Lind, Huel and McClure",gas_transport,73.17,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,30c82391148feab58538ef9e176e4426,1374833553,35.491152,-108.445234,0
525750,2020-12-25 13:29:39,4839043708100390,fraud_Bartoletti and Sons,personal_care,5.32,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,3f448c679406194793aa6330ff40d829,1387978179,42.118649,-91.48354,0
5535,2020-06-22 21:12:31,4956828990005111019,fraud_Herman Inc,misc_pos,1.8,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,a3de3bdef3a7e07bb9bb6a24004197f6,1371935551,41.227611,-73.461714,0
206104,2020-09-01 11:02:11,342952484382519,fraud_Wiegand-Lowe,grocery_net,37.31,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,e83079767454bb8b3d00aca62d4e42e9,1378033331,42.422737,-72.690124,0
379772,2020-11-16 14:03:43,4736845434667908128,fraud_Beier LLC,entertainment,108.87,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,8c2feffb3d1ffd5a7e86352e0872e784,1384610623,43.939869,-74.339457,0
25762,2020-06-29 22:04:29,3525590521269779,"fraud_Schroeder, Hauck and Treutel",entertainment,38.57,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,adec5fe70fc5c8f9d1556fbc2259332b,1372543469,36.1523,-80.02255600000001,0
543381,2020-12-29 01:17:48,30501624614310,"fraud_Streich, Hansen and Veum",gas_transport,89.76,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,da41e2f884b1511464db198eb3304f86,1388279868,33.2921,-81.857056,0
14228,2020-06-26 03:45:25,630469040731,fraud_Pacocha-O'Reilly,grocery_pos,135.82,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,3c37fce2c5121f97b8e6991f19d46b3a,1372218325,46.218146,-122.098001,0
352138,2020-11-03 21:34:09,180042946491150,fraud_Friesen-Ortiz,personal_care,14.82,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,4dde0902828ebbc5fe4f769bc5af548f,1383514449,28.087512,-83.115338,0
42869,2020-07-06 06:09:21,3562679455732797,"fraud_Effertz, Welch and Schowalter",entertainment,17.22,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,43f1ce550153c57c40a53956c2309c41,1373090961,39.388778,-75.175044,0
515861,2020-12-22 17:37:59,4900628639996,"fraud_Armstrong, Walter and Gottlieb",food_dining,18.3,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,919f9c12408588e6c0980b925c4f8475,1387733879,33.981555,-118.064361,0
1271,2020-06-21 19:23:19,3586008444788268,fraud_Terry-Huel,shopping_net,480.56,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,c85afa83baac7c52879fb9ee30af78e4,1371842599,47.641302,-121.019198,0
